,NUMERO,NOM_VOIE,CODE_POSTAL,NOM_COMMUNE,id
2409,179,Avenue Gabriel Frigiere,13250,Saint-Chamas,2409
2410,9,Lotissement les Peupliers 2,13130,Berre-l'Ã‰tang,2410
2411,463,Avenue de mazargues,13008,Marseille 8e Arrondissement,2411
2412,475,Route dâ€™Avignon,13090,Aix-en-Provence,2412
2413,2,Rue Pierre et Marie Curie,13100,Aix-en-Provence,2413
2414,404,Chemin Saint Georges,13150,Tarascon,2414
2415,2,Rue le Moulin d'Aure,13690,Graveson,2415
2416,227,Chemin de Saint Eloi,13520,Maussane-les-Alpilles,2416
2417,1,Boulevard Victor Jauffret,13450,Grans,2417
2418,10,Lotissement Saint-Roch,13890,MouriÃ¨s,2418
2419,222,Chemin de Saint-franÃ§ois,13710,Fuveau,2419
2420,38,Avenue de la Fougeraie,13800,Istres,2420
2421,345,Impasse des Pointes,13300,Salon-de-Provence,2421
2422,1927,Rue Gustave Flaubert,13320,Bouc-Bel-Air,2422
2423,36,Corniche du Douard,13420,GÃ©menos,2423
2424,45,Rue Jean JaurÃ¨s,13230,Port-Saint-Louis-du-RhÃ´ne,2424
2425,19,Rue des aygadiers,13013,Marseille 13e Arrondissement,2425
2426,26,Lot les Bastides de Mille Pas,13140,Miramas,2426
2427,280,Route des 3 lucs,13011,Marseille 11e Arrondissement,2427
2428,4865,Route du Colonel Maurice Bellec,13100,Aix-en-Provence,2428
2429,3,Boulevard ledru rollin,13015,Marseille 15e Arrondissement,2429
2430,7,Avenue Vincent Van-gogh,13210,Saint-RÃ©my-de-Provence,2430
2431,3,Chemin Antiope,13600,La Ciotat,2431
2432,6,Lotissement les Jardins de Meyrol,13430,EyguiÃ¨res,2432
2433,15,Chemin des Encabrons,13710,Fuveau,2433
2434,32,Route de la CÃ´te Bleue,13220,ChÃ¢teauneuf-les-Martigues,2434
2435,188,Chemin de la Treille,13320,Bouc-Bel-Air,2435
2436,783,Chemin des FrÃ¨res Mineurs,13430,EyguiÃ¨res,2436
2437,10,Rue Sainte-catherine,13800,Istres,2437
2438,425,avenue paul jullien,13100,Le Tholonet,2438
2439,59,Lotissement Jeanne d'Arc,13400,Aubagne,2439
2440,167,Chemin du Capitaine Guyonnet,13190,Allauch,2440
2441,20,Clos de la Doria,13124,Peypin,2441
2442,1,Impasse Carlamuso,13790,ChÃ¢teauneuf-le-Rouge,2442
2443,669,Chemin des Magatis,13300,Salon-de-Provence,2443
2444,311,AllÃ©e Jean Aicard,13400,Aubagne,2444
2445,70,Chemin du Vallon Saint-Martin,13520,Les Baux-de-Provence,2445
2446,4,Lotissement la RocassiÃ¨re,13980,Alleins,2446
2447,2229,Route de Mimet,13109,Simiane-Collongue,2447
2448,11,Rue saint luc,13006,Marseille 6e Arrondissement,2448
2449,9,MontÃ©e du Serpolet,13850,GrÃ©asque,2449
2450,6,Avenue joseph bodo,13015,Marseille 15e Arrondissement,2450
2451,6,Rue des Pastourelles,13300,Salon-de-Provence,2451
2452,191,Chemin du Pigeonnier,13980,Alleins,2452
2453,45,Impasse des Lavandes,13116,VernÃ¨gues,2453
2454,223,Lotissement les Castors Isabella,13240,SeptÃ¨mes-les-Vallons,2454
2455,2,Rue des Tilleuls,13118,Istres,2455
2456,215,Av 1ere Dfl Commandos dâ€™Afrique,13550,Noves,2456
2457,2,Rue de la loge,13002,Marseille 2e Arrondissement,2457
2458,33,Rue Vincent Auriol,13090,Aix-en-Provence,2458
2459,1226,Route du Grand Caunet,13600,Ceyreste,2459
2460,1941,Chemin de Cardeline,13790,ChÃ¢teauneuf-le-Rouge,2460
2461,25,Rue pavillon,13001,Marseille 1er Arrondissement,2461
2462,165,Avenue du vingt quatre avril 1915,13012,Marseille 12e Arrondissement,2462
2463,279,Avenue de la Malvesine,13720,La Bouilladisse,2463
2464,31,Rue du bosquet,13004,Marseille 4e Arrondissement,2464
2465,1645,Route de Saint Cannat,13840,Rognes,2465
2466,13,Rue rene seyssaud,13007,Marseille 7e Arrondissement,2466
2467,610,Petit Chemin de Bouc,13109,Simiane-Collongue,2467
2468,8,Impasse du Pigeonnier,13260,Cassis,2468
2469,25,Traverse du canal,13012,Marseille 12e Arrondissement,2469
2470,14,Rue des Cypres,13500,Martigues,2470
2471,72,Rue d' italie,13006,Marseille 6e Arrondissement,2471
2472,103,Rue Alphonse Daudet,13340,Rognac,2472
2473,71,Rue Blaise Pascal,13750,Plan-d'Orgon,2473
2474,8,Les Spirographes,13960,Sausset-les-Pins,2474
2475,316,Chemin de la Digue,13160,ChÃ¢teaurenard,2475
2476,52,Boulevard de pont de vivaux,13010,Marseille 10e Arrondissement,2476
2477,3,Boulevard forer,13004,Marseille 4e Arrondissement,2477
2478,785,Chemin dâ€™Antonelle,13090,Aix-en-Provence,2478
2479,34,Rue du cambodge,13006,Marseille 6e Arrondissement,2479
2480,40,Chemin Commanderie St J de Malte,13080,Aix-en-Provence,2480
2481,7,Les GrÃ©s,13300,Salon-de-Provence,2481
2482,42,Chemin de la Ponsarde,13700,Marignane,2482
2483,1,Impasse Aristide Briand,13450,Grans,2483
2484,13,Rue Henri Bernard,13200,Arles,2484
2485,2,Chemin de Valcros,13780,Cuges-les-Pins,2485
2486,403,Cgne la Chamade,13580,La Fare-les-Oliviers,2486
2487,270,Impasse du Moulin,13400,Aubagne,2487
2488,53,Boulevard de la grotte rolland,13008,Marseille 8e Arrondissement,2488
2489,860,Chemin du Pont de Bois,13160,ChÃ¢teaurenard,2489
2490,18,Lotissement les Cytises,13600,La Ciotat,2490
2491,6,Rue de la Commune,13210,Saint-RÃ©my-de-Provence,2491
2492,9,Lotissement l'Ã‰olienne,13960,Sausset-les-Pins,2492
2493,4,Rue de la LibertÃ©,13680,LanÃ§on-Provence,2493
2494,5,Allee Thomas Edison,13500,Martigues,2494
2495,4,Rue Galante,13150,Tarascon,2495
2496,343,Route de Cavaillon,13750,Plan-d'Orgon,2496
2497,115,AllÃ©e des Cigales,13600,Ceyreste,2497
2498,12,Rue du berceau,13005,Marseille 5e Arrondissement,2498
2499,1,Impasse Decanis,13600,La Ciotat,2499
2500,396,Chemin de la Gauthiere,13400,Aubagne,2500
2501,2,Rue des Bleuets,13340,Rognac,2501
2502,1285,Chemin des Ecoles,13160,ChÃ¢teaurenard,2502
2503,6,Boulevard de la MÃ©diterranÃ©e,13960,Sausset-les-Pins,2503
2504,2,Rue des Mesanges,13170,Les Pennes-Mirabeau,2504
2505,7,Rue georges charpak,13013,Marseille 13e Arrondissement,2505
2506,24,Chemin du Bouquet,13790,Peynier,2506
2507,8,Lotissement le Clos des Rouquettes,13190,Allauch,2507
2508,4,Rue Craponne,13200,Arles,2508
2509,147,Chemin de la Draillette,13160,ChÃ¢teaurenard,2509
2510,2,Impasse Paradou,13700,Marignane,2510
2511,9,Allee des Coquelicots,13117,Martigues,2511
2512,14,Rue Sainte Barbe,13117,Martigues,2512
2513,16,Rue du 1er Mai,13530,Trets,2513
2514,40,Rue Pierre Brossolette,13160,ChÃ¢teaurenard,2514
2515,45,Rue des Perdreaux,13170,Les Pennes-Mirabeau,2515
2516,1926,Chemin des Garrigues,13840,Rognes,2516
2517,4,Impasse maggio,13010,Marseille 10e Arrondissement,2517
2518,30,Boulevard des tilleuls,13013,Marseille 13e Arrondissement,2518
2519,32,Chemin des Fraises ProlongÃ©,13170,Les Pennes-Mirabeau,2519
2520,14,Chemin de la Quietude,13500,Martigues,2520
2521,10,AllÃ©e du BelvÃ©dÃ¨re,13127,Vitrolles,2521
2522,145,Montee du Gros Chene,13600,La Ciotat,2522
2523,1,Rue de Jouques,13100,Aix-en-Provence,2523
2524,25,Lotissement de Sainte Marguerite,13490,Jouques,2524
2525,35,Rue de la Terre des Amandiers,13100,Aix-en-Provence,2525
2526,6,Impasse saint hugues,13004,Marseille 4e Arrondissement,2526
2527,216,Avenue de saint antoine,13015,Marseille 15e Arrondissement,2527
2528,615,Route de la Bellandiere,13480,CabriÃ¨s,2528
2529,2,Lotissement les Mourades,13122,Ventabren,2529
2530,7,Rue Jeanne d'Arc,13250,Saint-Chamas,2530
2531,80,Vieux Chemin des Figons,13510,Ã‰guilles,2531
2532,6,Chemin de Saint Antoine,13600,Ceyreste,2532
2533,988,Canteperdrix,13250,Saint-Chamas,2533
2534,3,Rue Lucien Estrine,13210,Saint-RÃ©my-de-Provence,2534
2535,18,Boulevard des Plaines,13700,Marignane,2535
2536,182,Avenue des Aires,13120,Gardanne,2536
2537,112,Chemin de Marthe Ouest,13170,Les Pennes-Mirabeau,2537
2538,6,Avenue Mal Leclerc de Hautecloque,13470,Carnoux-en-Provence,2538
2539,2,Rue Francois Mandine,13500,Martigues,2539
2540,851,Chemin de la Roque,13109,Simiane-Collongue,2540
2541,27,Avenue de Provence,13105,Mimet,2541
2542,139,AllÃ©e de la Cisampo,13300,Salon-de-Provence,2542
2543,10,Rue Mireille,13580,La Fare-les-Oliviers,2543
2544,21,Rue Taquin,13200,Arles,2544
2545,8,Allee Neptune,13700,Marignane,2545
2546,1603,Avenue Fortune Ferrini,13080,Aix-en-Provence,2546
2547,7,MontÃ©e des Topazes,13590,Meyreuil,2547
2548,9,Avenue emmanuel allard,13011,Marseille 11e Arrondissement,2548
2549,25,Domaine de la Perussonne,13400,Aubagne,2549
2550,487,Chemin de la Grande Seouve,13490,Jouques,2550
2551,25,Rue de lâ€™Oratoire,13790,Peynier,2551
2552,131,Avenue Cremazi,13600,La Ciotat,2552
2553,32,Avenue des Bastides,13740,Le Rove,2553
2554,33,Avenue de Verdun,13400,Aubagne,2554
2555,6,Avenue Gabriel Voisin,13300,Salon-de-Provence,2555
2556,86,Residence le Hameau,13115,Saint-Paul-lÃ¨s-Durance,2556
2557,31,les Terrasses des Oliviers,13800,Istres,2557
2558,38,Traverse de la batterie,13015,Marseille 15e Arrondissement,2558
2559,43,Rue Jean Moulin,13550,Noves,2559
2560,12,Rue des Cypres,13500,Martigues,2560
2561,955,Chemin des Lauves,13100,Aix-en-Provence,2561
2562,1,Chemin des Muriers,13620,Carry-le-Rouet,2562
2563,42,Mazet Mistral,13270,Fos-sur-Mer,2563
2564,31,Rue francis de pressense,13001,Marseille 1er Arrondissement,2564
2565,14,Rue Denis Papin,13160,ChÃ¢teaurenard,2565
2566,72,Boulevard Georges Clemenceau,13200,Arles,2566
2567,35,Boulevard meissel,13010,Marseille 10e Arrondissement,2567
2568,16,Lotissement les Jardins de Meyrol,13430,EyguiÃ¨res,2568
2569,26,Rue emile caillol,13012,Marseille 12e Arrondissement,2569
2570,138,Avenue Jean Jaures,13700,Marignane,2570
2571,105,Boulevard des vagues,13008,Marseille 8e Arrondissement,2571
2572,50,Allee Saint Martin,13270,Fos-sur-Mer,2572
2573,16,AllÃ©e des Canisso,13500,Martigues,2573
2574,91,Draille du Mas de Martin,13690,Graveson,2574
2575,48,Rue Roland Garros,13200,Arles,2575
2576,125,Chemin de Ricarde,13610,Le Puy-Sainte-RÃ©parade,2576
2577,2,Traverse de la clementine,13011,Marseille 11e Arrondissement,2577
2578,21,Route des Cretes,13260,Cassis,2578
2579,4,Impasse du Lotissement Champagne,13500,Martigues,2579
2580,2271,Chemin des TraversiÃ¨res,13650,Meyrargues,2580
2581,17,Impasse Cesar,13170,Les Pennes-Mirabeau,2581
2582,7,Traverse du PÃ©don,13800,Istres,2582
2583,31,Allee de Laure,13180,Gignac-la-Nerthe,2583
2584,31,Route Neuve,13990,Fontvieille,2584
2585,56,Boulevard massenet,13014,Marseille 14e Arrondissement,2585
2586,16,Rue Jean Moutte,13660,Orgon,2586
2587,1282,Route dâ€™Eyguieres,13310,Saint-Martin-de-Crau,2587
2588,3,Rue de la FeniÃ¨re,13200,Arles,2588
2589,83,Boulevard de la concorde,13009,Marseille 9e Arrondissement,2589
2590,4,Traverse du Valinie,13800,Istres,2590
2591,3,Rue de la Confrerie de Saint Georges,13200,Arles,2591
2592,68,Chemin des Magnanons,13430,EyguiÃ¨res,2592
2593,4,Rue du Blaireau,13500,Martigues,2593
2594,85,Rue Jean Dausset,13090,Aix-en-Provence,2594
2595,10,Avenue Vincent Auriol,13960,Sausset-les-Pins,2595
2596,72,Rue centrale,13013,Marseille 13e Arrondissement,2596
2597,79,Avenue du Docteur Perrier,13160,ChÃ¢teaurenard,2597
2598,26,Rue de la douane,13007,Marseille 7e Arrondissement,2598
2599,290,Les Plantiers II,13510,Ã‰guilles,2599
2600,13,Rue Mozart,14112,BiÃ©ville-Beuville,2600
2601,11,Rue des Drakkars,14700,Falaise,2601
2602,2,Rue des Grives,14190,Saint-Sylvain,2602
2603,429,Chemin de la Grande PiÃ¨ce,14130,Blangy-le-ChÃ¢teau,2603
2604,9,Chemin du Val,14480,Moulins-en-Bessin,2604
2605,44,Rue Fleurie,14480,Ponts sur Seulles,2605
2606,11,Route de Honfleur,14360,Trouville-sur-Mer,2606
2607,54,Rue des Jacobins,14000,Caen,2607
2608,9,Rue Madeleine Renaud,14150,Ouistreham,2608
2609,5,Rue du Gros Chene,14250,LingÃ¨vres,2609
2610,20,Parc de la Hoguette,14790,Verson,2610
2611,9,Rue Victor Hugo,14230,Isigny-sur-Mer,2611
2612,3,Rue de la Baronnie,14160,Dives-sur-Mer,2612
2613,23,AllÃ©e du PrieurÃ©,14970,BÃ©nouville,2613
2614,2155,Chemin de la Croix Calorue,14100,Saint-Germain-de-Livet,2614
2615,47,Rue du Parc,14930,Ã‰terville,2615
2616,39,Rue EugÃ©nie,14000,Caen,2616
2617,1916,Route de l'Ã‰glise Saint-Pierre,14100,Saint-Pierre-des-Ifs,2617
2618,27,Route de Bayeux,14400,Nonant,2618
2619,735,Route de Trouville,14000,Caen,2619
2620,2,Route de Beaumont,14260,BrÃ©moy,2620
2621,3,Rue de la Mairie,14230,Longueville,2621
2622,11,Rue de la Seulles,14000,Caen,2622
2623,12,Square Georges Guynemer,14400,Bayeux,2623
2624,7,Chemin des ChÃ¢taigniers,14920,Mathieu,2624
2625,34,Rue LÃ©on Tellier,14360,Trouville-sur-Mer,2625
2626,2,Rue de l'Eglise,14390,Petiville,2626
2627,14,Rue Alfred Dreyfus,14370,Moult-Chicheboville,2627
2628,6,Rue dâ€™Aignaux,14500,Vire Normandie,2628
2629,346,Avenue des Dunes,14160,Dives-sur-Mer,2629
2630,27,Rue Francois Burthe,14790,Verson,2630
2631,6,Rue du Domaine,14970,BÃ©nouville,2631
2632,1,Chemin Sur Le Mont,14410,ValdalliÃ¨re,2632
2633,74,Chemin des Collets,14590,Le Pin,2633
2634,88,Chemin des Varets,14600,Honfleur,2634
2635,14,Chemin de Torp,14420,Villers-Canivet,2635
2636,32,Route de Bretagne,14760,Bretteville-sur-Odon,2636
2637,93,Chemin de l'Ã‰glise,14100,Le Mesnil-Guillaume,2637
2638,3,AllÃ©e des Fillers,14790,Mouen,2638
2639,1461,Rue Charles Gervais,14330,Le Molay-Littry,2639
2640,8,Place du MarchÃ©,14330,Le Molay-Littry,2640
2641,13,Rue de la Souleuvre,14350,Souleuvre en Bocage,2641
2642,125,Chemin du Moulin de Saint Cloud,14950,Saint-Ã‰tienne-la-Thillaye,2642
2643,11,Rue du Catelet,14130,Pont-l'Ã‰vÃªque,2643
2644,4,Rue des Bains,14290,Orbec,2644
2645,26,Rue des Longs PrÃ©s,14790,Verson,2645
2646,72,Chemin Caillault,14130,Saint-Martin-aux-Chartrains,2646
2647,6,Rue de lâ€™Abbatiale,14170,Saint-Pierre-en-Auge,2647
2648,4,Cour Horier,14800,Deauville,2648
2649,22,Rue Georges ClÃ©menceau,14700,Falaise,2649
2650,3,Rue du Clos de Bas,14740,Thue et Mue,2650
2651,3,Rue des Charmettes,14150,Ouistreham,2651
2652,1,Le Val Tournebu,14220,Cesny-les-Sources,2652
2653,1,rue de la vallÃ©e,14220,Meslay,2653
2654,18,Rue Hector Berlioz,14370,Moult-Chicheboville,2654
2655,777,Route de la Seullette,14240,Cahagnes,2655
2656,9,Route d'Arromanches,14400,Ryes,2656
2657,17,Rue Saint-SaÃ«ns,14112,BiÃ©ville-Beuville,2657
2658,6,les Forges de Clermont,14430,Beuvron-en-Auge,2658
2659,5,Rue de la Cour du Pont,14113,Villerville,2659
2660,39,Rue Jules GrÃ¼n,14130,Le Breuil-en-Auge,2660
2661,65,Village de Cesny,14220,Cesny-les-Sources,2661
2662,2,Rue Georges Bizet,14840,Cuverville,2662
2663,13,Avenue du Bois de Lassay,14800,Saint-Arnoult,2663
2664,8,Impasse du ChÃ¢teau,14730,Giberville,2664
2665,4,Allee de la Croix Ferrare,14610,Colomby-Anguerny,2665
2666,77,Chemin des Coursons,14710,Formigny La Bataille,2666
2667,18,Rue Butemps,14910,Benerville-sur-Mer,2667
2668,786,Route de l'Ancienne Laiterie,14250,Juaye-Mondaye,2668
2669,90,AllÃ©e des Picoteux,14880,Hermanville-sur-Mer,2669
2670,13,Lieu Dit le Mesnil Frementel,14630,Cagny,2670
2671,588,Chemin du Moulin,14600,Genneville,2671
2672,2,Rue Morvan Lebesque,14270,MÃ©zidon VallÃ©e d'Auge,2672
2673,69,Rue du Champ Missy,14990,BerniÃ¨res-sur-Mer,2673
2674,8,Le Clos Michel,14420,Potigny,2674
2675,657,Route de Lieurey,14590,Moyaux,2675
2676,586,Chemin du CÃ¨dre,14140,Livarot-Pays-d'Auge,2676
2677,6,Rue des Portes de Douvres,14440,Douvres-la-DÃ©livrande,2677
2678,2,Rue des Hirondelles,14240,Cahagnes,2678
2679,3,Rue Oxford And Bucks,14970,BÃ©nouville,2679
2680,3,Rue de la Gare,14370,Argences,2680
2681,62,Rue d'Orival,14100,Lisieux,2681
2682,23,Rue des Moulins,14480,Ponts sur Seulles,2682
2683,142,la Mirrerie,14240,Caumont-sur-Aure,2683
2684,79,Rue Jules Guesde,14270,MÃ©zidon VallÃ©e d'Auge,2684
2685,2,Impasse de lâ€™Epine,14350,Souleuvre en Bocage,2685
2686,23,Rue du Lieutenant Paul Duhomme,14170,Jort,2686
2687,2,Rue Neuve,14740,Saint-Manvieu-Norrey,2687
2688,8,Chemin de la ForÃªt,14690,Pierrefitte-en-Cinglais,2688
2689,2,Impasse Notre Dame,14310,Longvillers,2689
2690,57,Route du Hameau Fontaine,14230,Isigny-sur-Mer,2690
2691,51,Rue Marcelle Haricot,14910,Blonville-sur-Mer,2691
2692,5,Lotissement les Aiguilleres,14490,Balleroy-sur-DrÃ´me,2692
2693,22,Rue des Marronniers,14190,Soignolles,2693
2694,1,Rue des Sources,14860,Bavent,2694
2695,116,rue de la garenne,14200,HÃ©rouville-Saint-Clair,2695
2696,38,Rue de Southampton,14960,Asnelles,2696
2697,24,Route de Bayeux,14117,Tracy-sur-Mer,2697
2698,2154,Route de Vernay,14490,Castillon,2698
2699,21,Rue des Peupliers,14320,Saint-Martin-de-Fontenay,2699
2700,16,Place du Bouloir,14113,Villerville,2700
2701,13,Rue des Cordiers,14480,Bazenville,2701
2702,24,Les Buis,14600,Ablon,2702
2703,4,Route de Rumesnil,14430,Annebault,2703
2704,8,Rue Robert GÃ©nestal,14000,Caen,2704
2705,30,Rue du Pavillon,14114,Ver-sur-Mer,2705
2706,36,Route de Honfleur,14130,Pont-l'Ã‰vÃªque,2706
2707,84,Boulevard de France,14150,Ouistreham,2707
2708,5,Chemin des Buissons,14290,Saint-Martin-de-Bienfaite-la-CressonniÃ¨re,2708
2709,43,Boulevard Mauger,14800,Deauville,2709
2710,5,Rue Marguerite Duras,14370,Moult-Chicheboville,2710
2711,167,Rue du GÃ©nÃ©ral Leclerc,14800,Deauville,2711
2712,4,Rue des Ecoles,14230,Isigny-sur-Mer,2712
2713,19,Rue de Vaux-sur-aure,14400,Bayeux,2713
2714,23,Rue de l'Eglise,14190,Grainville-Langannerie,2714
2715,1530,Rue du Calvaire,14230,Isigny-sur-Mer,2715
2716,1,Zone A.la RuaudiÃ¨re la Graverie,14350,Souleuvre en Bocage,2716
2717,4,Rue Claude Bloch,14000,Caen,2717
2718,7,Place MarÃ©chal Foch,14000,Caen,2718
2719,51,Rue des Acacias,14123,Cormelles-le-Royal,2719
2720,572,Chemin de la BretonniÃ¨re,14140,Livarot-Pays-d'Auge,2720
2721,14,Rue de l'AmitiÃ©,14760,Bretteville-sur-Odon,2721
2722,8,Rue Fouet de CrÃ©manville,14130,Pont-l'Ã‰vÃªque,2722
2723,10,Rue du Bout du Haut,14480,Banville,2723
2724,27,Rue EugÃ¨ne Ionesco,14123,Ifs,2724
2725,16,AllÃ©e FranÃ§ois Couperin,14440,Douvres-la-DÃ©livrande,2725
2726,21,Rue de Luxembourg,14860,Ranville,2726
2727,2,Cite Guesdon,14160,Dives-sur-Mer,2727
2728,2,Place du Dorset RÃ©giment,14250,Hottot-les-Bagues,2728
2729,31,Rue Edith Piaf,14700,Falaise,2729
2730,65,Route de Balleroy,14490,Castillon,2730
2731,150,Boulevard de la 3Ã¨me Division d'Infanterie Britannique,14880,Hermanville-sur-Mer,2731
2732,18,Rue des Vaux de Vire,14380,Noues de Sienne,2732
2733,8,Voie Panoramique,14960,Saint-CÃ´me-de-FresnÃ©,2733
2734,21,Rue du Vieux ChÃ¢teau,14110,CondÃ©-en-Normandie,2734
2735,83,Le PrÃ© Verger,14640,Villers-sur-Mer,2735
2736,20,Rue des Auges,14490,Balleroy-sur-DrÃ´me,2736
2737,1020,Rue des Belles Places,14140,Livarot-Pays-d'Auge,2737
2738,1,Rue de la Vieille Eglise,14123,Fleury-sur-Orne,2738
2739,360,Route de Rumesnil,14340,Cambremer,2739
2740,6,Impasse des Cadomites,14320,Feuguerolles-Bully,2740
2741,183,Chemin des Ardillets,14240,Foulognes,2741
2742,277,Route de Saint-hymer,14130,Pierrefitte-en-Auge,2742
2743,18,Avenue Marcel Proust,14360,Trouville-sur-Mer,2743
2744,17,Bout Basset,14440,Plumetot,2744
2745,221,Route du lieu Hamelin,14130,Surville,2745
2746,885,Route de Crauville,14240,Aurseulles,2746
2747,35,Route du Hameau Fontaine,14230,Isigny-sur-Mer,2747
2748,13,Rue de Chef de Rue,14860,Bavent,2748
2749,42,Hameau de la Vallee,14510,Houlgate,2749
2750,94,La Cour Normande,14810,Merville-Franceville-Plage,2750
2751,1957,Rue de Mervilly,14290,La VespiÃ¨re-Friardel,2751
2752,2,Impasse des 4 Vents,14670,Troarn,2752
2753,21,Rue Jean-JaurÃ¨s,14320,Saint-AndrÃ©-sur-Orne,2753
2754,3153,Route de Genneville,14130,Quetteville,2754
2755,30,Avenue de la Gare,14500,Vire Normandie,2755
2756,26,Rue AndrÃ© Druelle,14130,Le Breuil-en-Auge,2756
2757,1707,Chemin de lâ€™Oree,14170,Saint-Pierre-en-Auge,2757
2758,45,Route de Deauville,14100,Ouilly-le-Vicomte,2758
2759,11,Rue Jean Mermoz,14810,Merville-Franceville-Plage,2759
2760,6,Route de Branville,14430,Danestal,2760
2761,12,Rue du GÃ©nÃ©ral Leclerc,14630,FrÃ©nouville,2761
2762,41,Rue des Lilas,14210,Esquay-Notre-Dame,2762
2763,75,Impasse du Landet,14250,Vendes,2763
2764,768,rue d'Ã©pron,14200,HÃ©rouville-Saint-Clair,2764
2765,3,Rue AndrÃ© Maurois,14740,Thue et Mue,2765
2766,7,Rue du Lavoir,14700,Noron-l'Abbaye,2766
2767,10,Chemin des Mariaux,14350,Souleuvre en Bocage,2767
2768,7,Rue Rembrandt Bugatti,14370,Moult-Chicheboville,2768
2769,2,Rue des Moulins,14480,Ponts sur Seulles,2769
2770,6,RÃ©sidence le Petit Manoir,14510,Gonneville-sur-Mer,2770
2771,3,Rue Aristide Briand,14450,Grandcamp-Maisy,2771
2772,42,Rue de Bretagne,14123,Ifs,2772
2773,104,Rue Saint Martin,14110,CondÃ©-en-Normandie,2773
2774,10,Rue des Rosiers,14320,Fontenay-le-Marmion,2774
2775,358,route du perroux,14230,Isigny-sur-Mer,2775
2776,36,Avenue Georges ClÃ©menceau,14390,Cabourg,2776
2777,3,Place Marlene Dietrich,14111,Louvigny,2777
2778,33,Le Lieu Bourdon,14430,Danestal,2778
2779,15,Rue du Bout au Mesnil,14930,Ã‰terville,2779
2780,19,Rue Charles Gounod,14120,Mondeville,2780
2781,21,Rue Paul Verlaine,14730,Giberville,2781
2782,3,Rue des Tennis,14470,Courseulles-sur-Mer,2782
2783,23,Rue de la Grande Etrave,14530,Luc-sur-Mer,2783
2784,3,Route du Moulin,14270,MÃ©zidon VallÃ©e d'Auge,2784
2785,9,Rue Jacques Vico,14280,Authie,2785
2786,24,Route de FrÃ©val,14410,ValdalliÃ¨re,2786
2787,8,Chemin de Cambes,14610,Anisy,2787
2788,9,Rue Jean Moulin,14400,Saint-Vigor-le-Grand,2788
2789,8,Rue Charlotte Corday,14790,Verson,2789
2790,39,Route de Clairefontaine,14800,TourgÃ©ville,2790
2791,63,Rue Saint-michel,14130,Pont-l'Ã‰vÃªque,2791
2792,7,Route de Dives,14340,ValsemÃ©,2792
2793,80,Rue Anatole France,14120,Mondeville,2793
2794,1,Rue Jules Lecoeur,14110,CondÃ©-en-Normandie,2794
2795,21,Rue du 8 Mai 1945,14190,Cauvicourt,2795
2796,59,Rue du Fourchi,14800,Touques,2796
2797,4,AllÃ©e Delaunay,14100,Lisieux,2797
2798,109,Rue des Essiaux,14400,Blay,2798
2799,10,Chemin des Coteaux,14000,Caen,2799
2800,1,Chemin des Puys,15100,Coren,2800
2801,6,Prugnes,15500,Massiac,2801
2802,9,Route de Murat,15300,La Chapelle-d'Alagnon,2802
2803,4,Les Bouiges,15700,Pleaux,2803
2804,2,Chemenet,15270,Champs-sur-Tarentaine-Marchal,2804
2805,31,Route de Bort,15190,Condat,2805
2806,16,Route de Bort,15270,Champs-sur-Tarentaine-Marchal,2806
2807,5,Rue du Foirail,15310,Saint-Illide,2807
2808,7,Rue de Lavergne,15300,Murat,2808
2809,8,Place de la Pireyre,15400,Riom-Ã¨s-Montagnes,2809
2810,12,Rue des Barriades,15140,Saint-Martin-Valmeroux,2810
2811,4,lieu-dit le Moulin de la PÃ¢le,15110,Chaudes-Aigues,2811
2812,8,Route de Pesteils,15800,Polminhac,2812
2813,3,Route des Camps,15140,Saint-Chamant,2813
